2023-08-22 20:03:46.933394 - Street: 2, Velocity: 0.0, Num Cars: 100
2023-08-22 20:03:48.273627 - Street: 1, Velocity: 42.6, Num Cars: 100
2023-08-22 20:03:48.937524 - Street: 2, Velocity: 0.0, Num Cars: 100
2023-08-22 20:03:50.277665 - Street: 1, Velocity: 40.3, Num Cars: 100
2023-08-22 20:03:50.941666 - Street: 2, Velocity: 0.0, Num Cars: 100
2023-08-22 20:03:52.281871 - Street: 1, Velocity: 37.0, Num Cars: 100
2023-08-22 20:03:52.945783 - Street: 2, Velocity: 0.0, Num Cars: 100
2023-08-22 20:03:54.286198 - Street: 1, Velocity: 40.6, Num Cars: 100
2023-08-22 20:03:54.950847 - Street: 2, Velocity: 0.0, Num Cars: 100
2023-08-22 20:03:56.290599 - Street: 1, Velocity: 41.7, Num Cars: 100
2023-08-22 20:03:56.955135 - Street: 2, Velocity: 0.0, Num Cars: 100
2023-08-22 20:03:58.294593 - Street: 1, Velocity: 41.1, Num Cars: 100
2023-08-22 20:03:58.959367 - Street: 2, Velocity: 0.0, Num Cars: 100
2023-08-22 20:04:00.299192 - Street: 1, Velocity: 42.1, Num Cars: 100
2023-08-22 20:04:00.963731 - Street: 2, Velocity: 0.0, Num Cars: 100
2023-08-22 20:04:02.304152 - Street: 1, Velocity: 37.2, Num Cars: 100
2023-08-22 20:04:02.966159 - Street: 2, Velocity: 0.0, Num Cars: 100
2023-08-22 20:04:04.308773 - Street: 1, Velocity: 35.5, Num Cars: 100
2023-08-22 20:04:04.970190 - Street: 2, Velocity: 0.0, Num Cars: 100
2023-08-22 20:04:06.313951 - Street: 1, Velocity: 36.3, Num Cars: 100
2023-08-22 20:04:06.974544 - Street: 2, Velocity: 0.0, Num Cars: 100
2023-08-22 20:04:08.318490 - Street: 1, Velocity: 35.2, Num Cars: 100
2023-08-22 20:04:08.978872 - Street: 2, Velocity: 0.0, Num Cars: 100
2023-08-22 20:04:10.322814 - Street: 1, Velocity: 35.0, Num Cars: 100
2023-08-22 20:04:10.983200 - Street: 2, Velocity: 0.0, Num Cars: 100
2023-08-22 20:04:12.327165 - Street: 1, Velocity: 39.2, Num Cars: 100
2023-08-22 20:04:12.987228 - Street: 2, Velocity: 0.0, Num Cars: 100
2023-08-22 20:04:14.330169 - Street: 1, Velocity: 37.0, Num Cars: 100
2023-08-22 20:04:14.990237 - Street: 2, Velocity: 0.0, Num Cars: 100
2023-08-22 20:04:16.337192 - Street: 1, Velocity: 37.9, Num Cars: 100
2023-08-22 20:04:16.993609 - Street: 2, Velocity: 0.0, Num Cars: 100
2023-08-22 20:04:18.341976 - Street: 1, Velocity: 39.1, Num Cars: 100
2023-08-22 20:04:18.998097 - Street: 2, Velocity: 0.0, Num Cars: 100
2023-08-22 20:04:20.346214 - Street: 1, Velocity: 38.0, Num Cars: 100
2023-08-22 20:04:21.002615 - Street: 2, Velocity: 0.0, Num Cars: 100
2023-08-22 20:04:22.350239 - Street: 1, Velocity: 37.8, Num Cars: 100
2023-08-22 20:04:23.006562 - Street: 2, Velocity: 0.0, Num Cars: 100
2023-08-22 20:04:24.354360 - Street: 1, Velocity: 38.1, Num Cars: 100
2023-08-22 20:04:25.009796 - Street: 2, Velocity: 0.0, Num Cars: 100
2023-08-22 20:04:26.358712 - Street: 1, Velocity: 38.5, Num Cars: 100
2023-08-22 20:04:27.013687 - Street: 2, Velocity: 0.0, Num Cars: 100
2023-08-22 20:04:28.363673 - Street: 1, Velocity: 39.8, Num Cars: 100
2023-08-22 20:04:29.018156 - Street: 2, Velocity: 0.0, Num Cars: 100
2023-08-22 20:04:30.366498 - Street: 1, Velocity: 42.8, Num Cars: 100
2023-08-22 20:04:31.021029 - Street: 2, Velocity: 0.0, Num Cars: 100
2023-08-22 20:04:32.370955 - Street: 1, Velocity: 40.6, Num Cars: 100
2023-08-22 20:04:33.025297 - Street: 2, Velocity: 0.0, Num Cars: 100
2023-08-23 15:52:41.630329 - Street: 1, Velocity: 57.0, Num Cars: 0
2023-08-23 15:52:42.314208 - Street: 2, Velocity: 14.0, Num Cars: 8
2023-08-23 15:52:43.632541 - Street: 1, Velocity: 42.5, Num Cars: 0
2023-08-23 15:52:44.319913 - Street: 2, Velocity: 22.5, Num Cars: 9
2023-08-23 15:52:45.637892 - Street: 1, Velocity: 36.0, Num Cars: 0
2023-08-23 15:52:46.322391 - Street: 2, Velocity: 22.666666666666668, Num Cars: 10
2023-08-23 15:52:47.641811 - Street: 1, Velocity: 32.0, Num Cars: 0
2023-08-23 15:52:48.326868 - Street: 2, Velocity: 19.5, Num Cars: 11
2023-08-23 15:52:49.646972 - Street: 1, Velocity: 37.4, Num Cars: 0
2023-08-23 15:52:50.329800 - Street: 2, Velocity: 18.8, Num Cars: 12
2023-08-23 15:52:51.652231 - Street: 1, Velocity: 39.0, Num Cars: 0
2023-08-23 15:52:52.334162 - Street: 2, Velocity: 18.333333333333332, Num Cars: 13
2023-08-23 15:52:53.656152 - Street: 1, Velocity: 39.57142857142857, Num Cars: 0
2023-08-23 15:52:54.338311 - Street: 2, Velocity: 18.857142857142858, Num Cars: 14
2023-08-23 15:52:55.659256 - Street: 1, Velocity: 43.125, Num Cars: 0
2023-08-23 15:52:56.342495 - Street: 2, Velocity: 19.625, Num Cars: 15
2023-08-23 15:52:57.664476 - Street: 1, Velocity: 46.77777777777778, Num Cars: 0
2023-08-23 15:52:58.346981 - Street: 2, Velocity: 19.0, Num Cars: 16
2023-08-23 15:52:59.668424 - Street: 1, Velocity: 48.4, Num Cars: 0
2023-08-23 15:53:00.350848 - Street: 2, Velocity: 17.2, Num Cars: 17
2023-08-23 15:53:01.671257 - Street: 1, Velocity: 48.5, Num Cars: 0
2023-08-23 15:53:02.354929 - Street: 2, Velocity: 19.4, Num Cars: 18
2023-08-23 15:53:03.674721 - Street: 1, Velocity: 53.3, Num Cars: 0
2023-08-23 15:53:04.359080 - Street: 2, Velocity: 18.9, Num Cars: 19
2023-08-23 15:53:05.678636 - Street: 1, Velocity: 53.1, Num Cars: 0
2023-08-23 15:53:06.362412 - Street: 2, Velocity: 18.6, Num Cars: 20
2023-08-23 15:53:07.682738 - Street: 1, Velocity: 54.7, Num Cars: 0
2023-08-23 15:53:08.366976 - Street: 2, Velocity: 20.1, Num Cars: 21
2023-08-23 15:53:09.686849 - Street: 1, Velocity: 53.6, Num Cars: 0
2023-08-23 15:53:10.370544 - Street: 2, Velocity: 22.4, Num Cars: 22
2023-08-23 15:53:11.691040 - Street: 1, Velocity: 52.1, Num Cars: 0
2023-08-23 15:53:12.374737 - Street: 2, Velocity: 23.4, Num Cars: 23
2023-08-23 15:53:13.695230 - Street: 1, Velocity: 50.1, Num Cars: 0
2023-08-23 15:53:14.378995 - Street: 2, Velocity: 21.8, Num Cars: 24
2023-08-23 15:53:15.699518 - Street: 1, Velocity: 48.4, Num Cars: 0
2023-08-23 15:53:16.383105 - Street: 2, Velocity: 22.5, Num Cars: 25
2023-08-23 15:53:17.703358 - Street: 1, Velocity: 47.2, Num Cars: 0
2023-08-23 15:53:18.386639 - Street: 2, Velocity: 23.0, Num Cars: 26
2023-08-23 15:53:19.707650 - Street: 1, Velocity: 46.4, Num Cars: 0
2023-08-23 15:53:20.390993 - Street: 2, Velocity: 23.6, Num Cars: 27
2023-08-23 15:53:21.712385 - Street: 1, Velocity: 47.0, Num Cars: 0
2023-08-23 15:53:22.395329 - Street: 2, Velocity: 22.6, Num Cars: 28
2023-08-23 15:53:23.717116 - Street: 1, Velocity: 42.4, Num Cars: 0
2023-08-23 15:53:24.399339 - Street: 2, Velocity: 23.9, Num Cars: 29
2023-08-23 15:53:25.722082 - Street: 1, Velocity: 47.2, Num Cars: 0
2023-08-23 15:53:26.403921 - Street: 2, Velocity: 23.7, Num Cars: 30
2023-08-23 15:53:27.725499 - Street: 1, Velocity: 48.4, Num Cars: 0
2023-08-23 15:53:28.407906 - Street: 2, Velocity: 22.7, Num Cars: 31
2023-08-23 15:53:29.730491 - Street: 1, Velocity: 47.4, Num Cars: 0
2023-08-23 15:53:30.412408 - Street: 2, Velocity: 21.3, Num Cars: 32
2023-08-23 15:53:31.734626 - Street: 1, Velocity: 48.5, Num Cars: 0
2023-08-23 15:53:32.415360 - Street: 2, Velocity: 20.9, Num Cars: 33
2023-08-23 15:53:33.738504 - Street: 1, Velocity: 52.4, Num Cars: 0
2023-08-23 15:53:34.418797 - Street: 2, Velocity: 23.2, Num Cars: 34
2023-08-23 15:53:35.743826 - Street: 1, Velocity: 55.0, Num Cars: 0
2023-08-23 15:53:36.422593 - Street: 2, Velocity: 20.3, Num Cars: 35
2023-08-23 15:53:37.746019 - Street: 1, Velocity: 55.2, Num Cars: 0
2023-08-23 15:53:38.426657 - Street: 2, Velocity: 19.3, Num Cars: 36
2023-08-23 15:53:39.750715 - Street: 1, Velocity: 54.7, Num Cars: 0
2023-08-23 15:53:40.430960 - Street: 2, Velocity: 20.9, Num Cars: 37
2023-08-23 15:53:41.755320 - Street: 1, Velocity: 54.2, Num Cars: 0
2023-08-23 15:53:42.434756 - Street: 2, Velocity: 22.2, Num Cars: 38
2023-08-23 15:53:43.758971 - Street: 1, Velocity: 54.6, Num Cars: 0
2023-08-23 15:53:44.438766 - Street: 2, Velocity: 19.1, Num Cars: 39
2023-08-23 15:53:45.763145 - Street: 1, Velocity: 53.0, Num Cars: 0
2023-08-23 15:53:46.442874 - Street: 2, Velocity: 17.4, Num Cars: 40
2023-08-23 15:53:47.767880 - Street: 1, Velocity: 54.7, Num Cars: 0
2023-08-23 15:53:48.447234 - Street: 2, Velocity: 16.7, Num Cars: 41
2023-08-23 15:53:49.772659 - Street: 1, Velocity: 53.6, Num Cars: 0
2023-08-23 15:53:50.451848 - Street: 2, Velocity: 15.0, Num Cars: 42
2023-08-23 15:53:51.775220 - Street: 1, Velocity: 51.6, Num Cars: 0
2023-08-23 15:53:52.454295 - Street: 2, Velocity: 16.7, Num Cars: 43
2023-08-23 15:53:53.778832 - Street: 1, Velocity: 49.1, Num Cars: 0
2023-08-23 15:53:54.458467 - Street: 2, Velocity: 17.5, Num Cars: 44
2023-08-23 15:53:55.783858 - Street: 1, Velocity: 44.8, Num Cars: 0
2023-08-23 15:53:56.462752 - Street: 2, Velocity: 20.4, Num Cars: 45
2023-08-23 15:53:57.788224 - Street: 1, Velocity: 44.2, Num Cars: 0
2023-08-23 15:53:58.466995 - Street: 2, Velocity: 22.6, Num Cars: 46
2023-08-23 15:53:59.792296 - Street: 1, Velocity: 42.2, Num Cars: 0
2023-08-23 15:54:00.471015 - Street: 2, Velocity: 22.4, Num Cars: 47
2023-08-23 15:54:01.797069 - Street: 1, Velocity: 41.4, Num Cars: 0
2023-08-23 15:54:02.475366 - Street: 2, Velocity: 22.3, Num Cars: 48
2023-08-23 15:54:03.801404 - Street: 1, Velocity: 41.3, Num Cars: 0
2023-08-23 15:54:04.478397 - Street: 2, Velocity: 24.7, Num Cars: 49
2023-08-23 15:54:05.805616 - Street: 1, Velocity: 42.0, Num Cars: 0
2023-08-23 15:54:06.482586 - Street: 2, Velocity: 24.8, Num Cars: 50
2023-08-23 15:54:07.809734 - Street: 1, Velocity: 39.1, Num Cars: 0
2023-08-23 15:54:08.486721 - Street: 2, Velocity: 25.6, Num Cars: 51
2023-08-23 15:54:09.814086 - Street: 1, Velocity: 42.4, Num Cars: 0
2023-08-23 15:54:10.490881 - Street: 2, Velocity: 26.0, Num Cars: 52
2023-08-23 15:54:11.818583 - Street: 1, Velocity: 47.0, Num Cars: 0
2023-08-23 15:54:12.494870 - Street: 2, Velocity: 22.9, Num Cars: 53
2023-08-23 15:54:13.823923 - Street: 1, Velocity: 48.6, Num Cars: 0
2023-08-23 15:54:14.498571 - Street: 2, Velocity: 19.3, Num Cars: 54
2023-08-23 15:54:14.500120 - Congestion Detected on Street 2
2023-08-23 15:54:14.501554 - Invalid Additional Time or Semaforo is not open. No adjustment.
2023-08-23 15:54:15.827772 - Street: 1, Velocity: 47.6, Num Cars: 0
2023-08-23 15:54:16.502740 - Street: 2, Velocity: 17.9, Num Cars: 55
2023-08-23 15:54:17.832379 - Street: 1, Velocity: 48.5, Num Cars: 0
2023-08-23 15:54:18.507148 - Street: 2, Velocity: 16.7, Num Cars: 56
2023-08-23 15:54:19.837080 - Street: 1, Velocity: 51.4, Num Cars: 0
2023-08-23 15:54:20.511927 - Street: 2, Velocity: 16.0, Num Cars: 57
2023-08-23 15:54:21.839006 - Street: 1, Velocity: 49.3, Num Cars: 0
2023-08-23 15:54:22.515912 - Street: 2, Velocity: 15.5, Num Cars: 58
2023-08-23 15:54:23.844106 - Street: 1, Velocity: 49.6, Num Cars: 0
2023-08-23 15:54:24.520291 - Street: 2, Velocity: 12.3, Num Cars: 59
2023-08-23 15:54:25.847316 - Street: 1, Velocity: 47.6, Num Cars: 0
2023-08-23 15:54:26.522972 - Street: 2, Velocity: 15.2, Num Cars: 60
2023-08-23 15:54:27.851692 - Street: 1, Velocity: 50.9, Num Cars: 0
2023-08-23 15:54:28.526782 - Street: 2, Velocity: 15.9, Num Cars: 61
2023-08-23 15:54:29.855392 - Street: 1, Velocity: 48.0, Num Cars: 0
2023-08-23 15:54:30.531043 - Street: 2, Velocity: 15.3, Num Cars: 62
2023-08-23 15:54:31.860475 - Street: 1, Velocity: 45.4, Num Cars: 0
2023-08-23 15:54:32.535567 - Street: 2, Velocity: 17.6, Num Cars: 63
2023-08-23 15:54:33.862555 - Street: 1, Velocity: 45.3, Num Cars: 0
2023-08-23 15:54:34.538924 - Street: 2, Velocity: 19.2, Num Cars: 64
2023-08-23 15:54:35.866896 - Street: 1, Velocity: 49.8, Num Cars: 0
2023-08-23 15:54:36.542804 - Street: 2, Velocity: 18.7, Num Cars: 65
2023-08-23 15:54:37.870600 - Street: 1, Velocity: 45.2, Num Cars: 0
2023-08-23 15:54:38.546594 - Street: 2, Velocity: 18.1, Num Cars: 66
2023-08-23 15:54:39.874630 - Street: 1, Velocity: 46.0, Num Cars: 0
2023-08-23 15:54:40.550955 - Street: 2, Velocity: 18.5, Num Cars: 67
2023-08-23 15:54:41.878351 - Street: 1, Velocity: 47.3, Num Cars: 0
2023-08-23 15:54:42.555139 - Street: 2, Velocity: 17.8, Num Cars: 68
2023-08-23 15:54:43.882960 - Street: 1, Velocity: 48.1, Num Cars: 0
2023-08-23 15:54:44.559379 - Street: 2, Velocity: 17.9, Num Cars: 69
2023-08-23 15:54:45.886908 - Street: 1, Velocity: 48.4, Num Cars: 0
2023-08-23 15:54:46.562460 - Street: 2, Velocity: 18.0, Num Cars: 70
2023-08-23 15:54:47.890690 - Street: 1, Velocity: 49.4, Num Cars: 0
2023-08-23 15:54:48.566832 - Street: 2, Velocity: 18.4, Num Cars: 71
2023-08-23 15:54:49.895385 - Street: 1, Velocity: 48.4, Num Cars: 0
2023-08-23 15:54:50.571225 - Street: 2, Velocity: 18.5, Num Cars: 72
2023-08-23 15:54:51.899902 - Street: 1, Velocity: 48.1, Num Cars: 0
2023-08-23 15:54:52.574153 - Street: 2, Velocity: 15.5, Num Cars: 73
2023-08-23 15:54:53.904352 - Street: 1, Velocity: 48.6, Num Cars: 0
2023-08-23 15:54:54.578659 - Street: 2, Velocity: 15.2, Num Cars: 74
2023-08-23 15:54:55.907695 - Street: 1, Velocity: 44.4, Num Cars: 0
2023-08-23 15:54:56.582804 - Street: 2, Velocity: 17.6, Num Cars: 75
2023-08-23 15:54:57.912879 - Street: 1, Velocity: 48.2, Num Cars: 0
2023-08-23 15:54:58.587157 - Street: 2, Velocity: 16.9, Num Cars: 76
2023-08-23 15:54:59.917641 - Street: 1, Velocity: 48.4, Num Cars: 0
2023-08-23 15:55:00.591703 - Street: 2, Velocity: 17.7, Num Cars: 77
2023-08-23 15:55:01.921695 - Street: 1, Velocity: 47.1, Num Cars: 0
2023-08-23 15:55:02.594737 - Street: 2, Velocity: 18.6, Num Cars: 78
2023-08-23 15:55:03.925981 - Street: 1, Velocity: 44.9, Num Cars: 0
2023-08-23 15:55:04.598740 - Street: 2, Velocity: 21.1, Num Cars: 79
2023-08-23 15:55:04.603010 - Congestion Cleared on Street 2
2023-08-23 15:55:04.604744 - Invalid Additional Time or Semaforo is not open. No adjustment.
2023-08-23 15:55:05.930459 - Street: 1, Velocity: 44.6, Num Cars: 0
2023-08-23 15:55:06.602673 - Street: 2, Velocity: 18.5, Num Cars: 80
2023-08-23 15:55:06.606920 - Congestion Detected on Street 2
2023-08-23 15:55:06.608591 - Invalid Additional Time or Semaforo is not open. No adjustment.
2023-08-23 15:55:07.934538 - Street: 1, Velocity: 40.8, Num Cars: 0
2023-08-23 15:55:08.606690 - Street: 2, Velocity: 16.2, Num Cars: 81
2023-08-23 15:55:09.939324 - Street: 1, Velocity: 41.7, Num Cars: 0
2023-08-23 15:55:10.610766 - Street: 2, Velocity: 15.7, Num Cars: 82
2023-08-23 15:55:11.943462 - Street: 1, Velocity: 41.0, Num Cars: 0
2023-08-23 15:55:12.614865 - Street: 2, Velocity: 16.4, Num Cars: 83
2023-08-23 15:55:13.947917 - Street: 1, Velocity: 42.0, Num Cars: 0
2023-08-23 15:55:14.619457 - Street: 2, Velocity: 17.6, Num Cars: 84
2023-08-23 16:10:22.942722 - Street: 2, Velocity: 39.0, Num Cars: 6
2023-08-23 16:10:23.173550 - Street: 1, Velocity: 39.0, Num Cars: 4
2023-08-23 16:10:24.943933 - Street: 2, Velocity: 31.5, Num Cars: 7
2023-08-23 16:10:25.177929 - Street: 1, Velocity: 39.0, Num Cars: 5
2023-08-23 16:10:26.948350 - Street: 2, Velocity: 30.666666666666668, Num Cars: 8
2023-08-23 16:10:27.182309 - Street: 1, Velocity: 47.333333333333336, Num Cars: 6
2023-08-23 16:10:28.952480 - Street: 2, Velocity: 25.0, Num Cars: 9
2023-08-23 16:10:29.186318 - Street: 1, Velocity: 41.75, Num Cars: 7
2023-08-23 16:10:30.957027 - Street: 2, Velocity: 20.2, Num Cars: 10
2023-08-23 16:10:31.190531 - Street: 1, Velocity: 40.6, Num Cars: 8
2023-08-23 16:10:32.961864 - Street: 2, Velocity: 19.166666666666668, Num Cars: 11
2023-08-23 16:10:33.194485 - Street: 1, Velocity: 44.5, Num Cars: 9
2023-08-23 16:10:34.966674 - Street: 2, Velocity: 20.428571428571427, Num Cars: 12
2023-08-23 16:10:35.198551 - Street: 1, Velocity: 46.714285714285715, Num Cars: 10
2023-08-23 16:10:36.970917 - Street: 2, Velocity: 22.625, Num Cars: 13
2023-08-23 16:10:37.203067 - Street: 1, Velocity: 46.75, Num Cars: 11
2023-08-23 16:10:38.974659 - Street: 2, Velocity: 20.333333333333332, Num Cars: 14
2023-08-23 16:10:39.207151 - Street: 1, Velocity: 48.0, Num Cars: 12
2023-08-23 16:10:40.979190 - Street: 2, Velocity: 19.8, Num Cars: 15
2023-08-23 16:10:41.211457 - Street: 1, Velocity: 46.9, Num Cars: 13
2023-08-23 16:10:42.983181 - Street: 2, Velocity: 18.4, Num Cars: 16
2023-08-23 16:10:43.215668 - Street: 1, Velocity: 49.0, Num Cars: 14
2023-08-23 16:10:44.987846 - Street: 2, Velocity: 19.1, Num Cars: 17
2023-08-23 16:10:45.219619 - Street: 1, Velocity: 48.9, Num Cars: 15
2023-08-23 16:10:46.992437 - Street: 2, Velocity: 19.1, Num Cars: 18
2023-08-23 16:10:47.224134 - Street: 1, Velocity: 50.3, Num Cars: 16
2023-08-23 16:10:48.995053 - Street: 2, Velocity: 20.2, Num Cars: 19
2023-08-23 16:10:49.225396 - Street: 1, Velocity: 55.3, Num Cars: 17
2023-08-23 16:10:50.998434 - Street: 2, Velocity: 22.7, Num Cars: 20
2023-08-23 16:10:51.229390 - Street: 1, Velocity: 54.6, Num Cars: 18
2023-08-23 16:10:53.001670 - Street: 2, Velocity: 22.6, Num Cars: 21
2023-08-23 16:10:53.233393 - Street: 1, Velocity: 53.0, Num Cars: 19
2023-08-23 16:10:55.006629 - Street: 2, Velocity: 23.0, Num Cars: 22
2023-08-23 16:10:55.237845 - Street: 1, Velocity: 53.8, Num Cars: 20
2023-08-23 16:10:57.010909 - Street: 2, Velocity: 20.2, Num Cars: 23
2023-08-23 16:10:57.242090 - Street: 1, Velocity: 56.0, Num Cars: 21
2023-08-23 16:10:59.015262 - Street: 2, Velocity: 23.5, Num Cars: 24
2023-08-23 16:10:59.246143 - Street: 1, Velocity: 53.8, Num Cars: 22
2023-08-23 16:11:01.020970 - Street: 2, Velocity: 22.4, Num Cars: 25
2023-08-23 16:11:01.250699 - Street: 1, Velocity: 52.6, Num Cars: 23
2023-08-23 16:11:03.027734 - Street: 2, Velocity: 23.2, Num Cars: 26
2023-08-23 16:11:03.254940 - Street: 1, Velocity: 51.0, Num Cars: 24
2023-08-23 16:11:05.030169 - Street: 2, Velocity: 21.1, Num Cars: 27
2023-08-23 16:11:05.259731 - Street: 1, Velocity: 51.0, Num Cars: 25
2023-08-23 16:11:07.034612 - Street: 2, Velocity: 22.1, Num Cars: 28
2023-08-23 16:11:07.262551 - Street: 1, Velocity: 45.9, Num Cars: 26
2023-08-23 16:11:09.041447 - Street: 2, Velocity: 21.1, Num Cars: 29
2023-08-23 16:11:09.266499 - Street: 1, Velocity: 43.2, Num Cars: 27
2023-08-23 16:11:11.045889 - Street: 2, Velocity: 21.3, Num Cars: 30
2023-08-23 16:11:11.270992 - Street: 1, Velocity: 43.2, Num Cars: 28
2023-08-23 16:11:13.050355 - Street: 2, Velocity: 20.2, Num Cars: 31
2023-08-23 16:11:13.274948 - Street: 1, Velocity: 41.6, Num Cars: 29
2023-08-23 16:11:15.057360 - Street: 2, Velocity: 17.0, Num Cars: 32
2023-08-23 16:11:15.279074 - Street: 1, Velocity: 37.7, Num Cars: 30
2023-08-23 16:11:17.062526 - Street: 2, Velocity: 17.3, Num Cars: 33
2023-08-23 16:11:17.283230 - Street: 1, Velocity: 38.1, Num Cars: 31
2023-08-23 16:11:19.066854 - Street: 2, Velocity: 15.6, Num Cars: 34
2023-08-23 16:11:19.287193 - Street: 1, Velocity: 40.2, Num Cars: 32
2023-08-23 16:11:21.073578 - Street: 2, Velocity: 17.1, Num Cars: 35
2023-08-23 16:11:21.290608 - Street: 1, Velocity: 42.1, Num Cars: 33
2023-08-23 16:11:23.077774 - Street: 2, Velocity: 14.3, Num Cars: 36
2023-08-23 16:11:23.294616 - Street: 1, Velocity: 39.8, Num Cars: 34
2023-08-23 16:11:25.081917 - Street: 2, Velocity: 17.2, Num Cars: 37
2023-08-23 16:11:25.299019 - Street: 1, Velocity: 41.8, Num Cars: 35
2023-08-23 16:11:27.086676 - Street: 2, Velocity: 16.2, Num Cars: 38
2023-08-23 16:11:27.302564 - Street: 1, Velocity: 45.9, Num Cars: 36
2023-08-23 16:11:29.090475 - Street: 2, Velocity: 19.2, Num Cars: 39
2023-08-23 16:11:29.306858 - Street: 1, Velocity: 46.9, Num Cars: 37
2023-08-23 16:11:31.094497 - Street: 2, Velocity: 17.1, Num Cars: 40
2023-08-23 16:11:31.311261 - Street: 1, Velocity: 48.1, Num Cars: 38
2023-08-23 16:11:33.098650 - Street: 2, Velocity: 19.3, Num Cars: 41
2023-08-23 16:11:33.315972 - Street: 1, Velocity: 52.5, Num Cars: 39
2023-08-23 16:11:35.102984 - Street: 2, Velocity: 20.6, Num Cars: 42
2023-08-23 16:11:35.320153 - Street: 1, Velocity: 54.4, Num Cars: 40
2023-08-23 16:11:37.106731 - Street: 2, Velocity: 22.1, Num Cars: 43
2023-08-23 16:11:37.324264 - Street: 1, Velocity: 54.1, Num Cars: 41
2023-08-23 16:11:39.110869 - Street: 2, Velocity: 23.2, Num Cars: 44
2023-08-23 16:11:39.328316 - Street: 1, Velocity: 51.5, Num Cars: 42
2023-08-23 16:11:41.114982 - Street: 2, Velocity: 23.0, Num Cars: 45
2023-08-23 16:11:41.332278 - Street: 1, Velocity: 52.5, Num Cars: 43
2023-08-23 16:11:43.118890 - Street: 2, Velocity: 25.8, Num Cars: 46
2023-08-23 16:11:43.336344 - Street: 1, Velocity: 53.0, Num Cars: 44
2023-08-23 16:11:45.123090 - Street: 2, Velocity: 22.4, Num Cars: 47
2023-08-23 16:11:45.340600 - Street: 1, Velocity: 53.8, Num Cars: 45
2023-08-23 16:11:47.127129 - Street: 2, Velocity: 19.6, Num Cars: 48
2023-08-23 16:11:47.344322 - Street: 1, Velocity: 49.9, Num Cars: 46
2023-08-23 16:11:49.131279 - Street: 2, Velocity: 19.3, Num Cars: 49
2023-08-23 16:11:49.346258 - Street: 1, Velocity: 46.9, Num Cars: 47
2023-08-23 16:11:51.134694 - Street: 2, Velocity: 20.8, Num Cars: 50
2023-08-23 16:11:51.350703 - Street: 1, Velocity: 49.7, Num Cars: 48
2023-08-23 16:11:53.141896 - Street: 2, Velocity: 22.3, Num Cars: 51
2023-08-23 16:11:53.354770 - Street: 1, Velocity: 48.3, Num Cars: 49
2023-08-23 16:11:55.146760 - Street: 2, Velocity: 21.5, Num Cars: 52
2023-08-23 16:11:55.358793 - Street: 1, Velocity: 47.4, Num Cars: 50
2023-08-23 16:11:57.151268 - Street: 2, Velocity: 22.5, Num Cars: 53
2023-08-23 16:11:59.155125 - Street: 2, Velocity: 21.4, Num Cars: 54
2023-08-23 16:14:46.302014 - Street: 1, Velocity: 45.1, Num Cars: 9
2023-08-23 16:14:48.306836 - Street: 1, Velocity: 45.9, Num Cars: 8
2023-08-23 16:14:50.311560 - Street: 1, Velocity: 46.4, Num Cars: 7
2023-08-23 16:14:52.314878 - Street: 1, Velocity: 46.3, Num Cars: 6
2023-08-23 16:14:53.249325 - Street: 2, Velocity: 27.4, Num Cars: 11
2023-08-23 16:14:54.319130 - Street: 1, Velocity: 44.1, Num Cars: 5
2023-08-23 16:14:55.252948 - Street: 2, Velocity: 31.2, Num Cars: 12
2023-08-23 16:14:56.322431 - Street: 1, Velocity: 46.6, Num Cars: 4
2023-08-23 16:14:57.258251 - Street: 2, Velocity: 37.4, Num Cars: 13
2023-08-23 16:14:58.327260 - Street: 1, Velocity: 49.4, Num Cars: 3
2023-08-23 16:14:59.262420 - Street: 2, Velocity: 39.7, Num Cars: 14
2023-08-23 16:15:00.331600 - Street: 1, Velocity: 47.7, Num Cars: 2
2023-08-23 16:15:01.266426 - Street: 2, Velocity: 39.6, Num Cars: 15
2023-08-23 16:15:02.335443 - Street: 1, Velocity: 44.1, Num Cars: 1
2023-08-23 16:15:07.281603 - Street: 2, Velocity: 65.0, Num Cars: 18
2023-08-23 16:15:08.346586 - Street: 1, Velocity: 33.0, Num Cars: 0
2023-08-23 16:15:09.282491 - Street: 2, Velocity: 58.5, Num Cars: 19
2023-08-23 16:15:10.351204 - Street: 1, Velocity: 39.0, Num Cars: 0
2023-08-23 16:15:11.286313 - Street: 2, Velocity: 60.333333333333336, Num Cars: 20
2023-08-23 16:15:12.355145 - Street: 1, Velocity: 38.0, Num Cars: 0
2023-08-23 16:15:13.290656 - Street: 2, Velocity: 54.5, Num Cars: 21
2023-08-23 16:15:14.359654 - Street: 1, Velocity: 39.0, Num Cars: 0
2023-08-23 16:15:15.294622 - Street: 2, Velocity: 52.8, Num Cars: 22
2023-08-23 16:15:16.362744 - Street: 1, Velocity: 37.6, Num Cars: 0
2023-08-23 16:15:17.298242 - Street: 2, Velocity: 48.0, Num Cars: 23
2023-08-23 16:15:18.367070 - Street: 1, Velocity: 40.333333333333336, Num Cars: 0
2023-08-23 16:15:19.303458 - Street: 2, Velocity: 52.0, Num Cars: 24
2023-08-23 16:15:20.371022 - Street: 1, Velocity: 45.42857142857143, Num Cars: 0
2023-08-23 16:15:21.306705 - Street: 2, Velocity: 49.0, Num Cars: 25
